category	parent	database	scope	aspect	source	uniprot	genesymbol	entity_type	consensus_score	transmitter	receiver	secreted	plasma_membrane_transmembrane	plasma_membrane_peripheral
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9Y6K0	CEPT1	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8NH05	OR4Q3	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q7L311	ARMCX2	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q96IK0	TMEM101	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q96MX0	CMTM3	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q53S58	TMEM177	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9Y6I9	TEX264	protein	4	False	False	True	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q96DS6	MS4A6E	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9Y2P5	SLC27A5	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8N6K0	TEX29	protein	4	False	False	False	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9BQD7	ANTKMT	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q03518	TAP1	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q08462	ADCY2	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	O60830	TIMM17B	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q7Z429	GRINA	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q16099	GRIK4	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q96AQ8	MCUR1	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9NYJ7	DLL3	protein	6	False	False	False	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	P50895	BCAM	protein	8	False	False	False	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	P56589	PEX3	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q7LGC8	CHST3	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q6PIV7	SLC25A34	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8NGG1	OR8J2	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	P46093	GPR4	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q86W33	TPRA1	protein	5	False	False	False	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	O75751	SLC22A3	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9BUM1	G6PC3	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q96S97	MYADM	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8NCR9	CLRN3	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	O14678	ABCD4	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q86Y07	VRK2	protein	7	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8NFN8	GPR156	protein	6	False	False	False	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8NH03	OR2T3	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	P21802	FGFR2	protein	7	False	False	True	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	A8MWL6		protein	3	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q5W0Z9	ZDHHC20	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	O75882	ATRN	protein	7	False	False	True	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q13606	OR5I1	protein	5	False	False	False	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9Y5M8	SRPRB	protein	7	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	P58658	EVA1C	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q6DKI7	PVRIG	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q6PL45	BRICD5	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	A0A1B0GV85	REELD1	protein	3	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9BR10	SPATA25	protein	3	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8NGD1	OR4N2	protein	6	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9BW72	HIGD2A	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q14643	ITPR1	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9BPV8	P2RY13	protein	5	False	False	False	True	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9UGP8	SEC63	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q96CP7	TLCD1	protein	4	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q9H6U8	ALG9	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	Q8N7P1	PLD5	protein	5	False	False	False	False	False
transmembrane	transmembrane	UniProt_location	generic	locational	resource_specific	O95573	ACSL3	protein	5	False	False	False	False	False
